time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm,run_number,time_delta
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.7025,,5374000.0,1107000.0,1627000.0,1360500.0,5829500.0,6369000.0,25000.0,46000.0,7500.0,223000.0,76500.0,68000.0,2656500.0,8672000.0,11328500.0,25000000.0,120.2,117.05,91.22,112.325,118.85,116.9366,109.4,119.1866,115.925,1.0,0 days 00:00:57.702500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.003,,5374000.0,1199000.0,1473000.0,1777000.0,105000.0,6274000.0,20000.0,32000.0,11000.0,246000.0,74000.0,68000.0,2621000.0,5001000.0,7622000.0,25000000.0,120.2,117.05,91.22,112.325,118.85,116.9366,109.4,119.1866,115.925,1.0,0 days 00:00:58.003000
58.203,,5460000.0,1229000.0,1473000.0,2269000.0,2743000.0,6274000.0,10000.0,32000.0,11000.0,246000.0,81000.0,68000.0,2633000.0,4505000.0,7138000.0,25000000.0,120.2,117.5,91.22,112.4366,118.85,117.05,109.4,119.3,115.925,1.0,0 days 00:00:58.203000
58.403,,5460000.0,1229000.0,1520000.0,1189000.0,5749000.0,6274000.0,10000.0,32000.0,11000.0,246000.0,74000.0,68000.0,2617000.0,7015000.0,9632000.0,25000000.0,120.2,117.5,91.22,112.4366,118.85,117.05,109.4,119.3,115.925,1.0,0 days 00:00:58.403000
58.703,,5479500.0,945000.0,1805000.0,1815500.0,4154000.0,6263000.0,25000.0,11000.0,7000.0,298000.0,70000.0,68000.0,2647000.0,4807000.0,7454000.0,25000000.0,120.2,117.5,91.22,112.4366,118.85,117.05,109.4,119.3,115.925,1.0,0 days 00:00:58.703000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.003,,5499000.0,874000.0,1520000.0,1935000.0,5383000.0,6099000.0,30000.0,11000.0,11000.0,298000.0,70000.0,68000.0,2748000.0,4318000.0,7066000.0,25000000.0,120.2,117.05,91.22,112.4366,118.85,117.05,109.4,119.3,115.925,1.0,0 days 00:00:59.003000
59.203,,5499000.0,1273000.0,2114000.0,1071000.0,2763000.0,6099000.0,20000.0,11000.0,11000.0,257000.0,70000.0,68000.0,2712000.0,4679000.0,7391000.0,25000000.0,120.2,117.5,91.22,112.55,118.9616,117.1616,109.5116,119.3,116.0366,1.0,0 days 00:00:59.203000
59.403,,5466000.0,928000.0,2518000.0,1318000.0,105000.0,6099000.0,20000.0,11000.0,11000.0,257000.0,68000.0,68000.0,2680000.0,5330000.0,8010000.0,25000000.0,120.2,117.5,91.22,112.55,118.9616,117.1616,109.5116,119.3,116.0366,1.0,0 days 00:00:59.403000
59.603,,5466000.0,1016000.0,1686000.0,1189000.0,105000.0,6232000.0,30000.0,14000.0,11000.0,257000.0,70000.0,68000.0,2661000.0,3751000.0,6412000.0,25000000.0,120.2,117.5,91.22,112.55,118.9616,117.1616,109.5116,119.3,116.0366,1.0,0 days 00:00:59.603000
59.804,,5466000.0,955000.0,2090000.0,887000.0,105000.0,6232000.0,20000.0,32000.0,7000.0,205000.0,70000.0,68000.0,2702000.0,4238000.0,6940000.0,25000000.0,120.2,117.05,91.22,112.55,118.9616,117.1616,109.5116,119.3,116.0366,1.0,0 days 00:00:59.804000
60.003,,5411000.0,1631000.0,2066000.0,1242000.0,2763000.0,6232000.0,20000.0,78000.0,11000.0,205000.0,79000.0,68000.0,2631000.0,4570000.0,7201000.0,25000000.0,120.2,117.5,91.22,112.55,118.9616,117.1616,109.5116,119.3,116.0366,1.0,0 days 00:01:00.003000
60.203,,5411000.0,975000.0,1710000.0,928000.0,105000.0,6273000.0,10000.0,32000.0,11000.0,205000.0,72000.0,68000.0,2627000.0,4156000.0,6783000.0,25000000.0,120.2,117.5,91.22,112.55,119.075,117.275,109.5116,119.4116,116.15,1.0,0 days 00:01:00.203000
0.003,,4801000.0,1376000.0,1339000.0,847000.0,105000.0,5439000.0,30000.0,11000.0,11000.0,110000.0,70000.0,63000.0,2532000.0,4969000.0,7501000.0,25000000.0,109.4,106.25,91.4,104.1116,108.5,106.925,102.875,109.0616,106.3616,2.0,0 days 00:00:00.003000
0.203,,4801000.0,833000.0,1330000.0,847000.0,105000.0,5439000.0,20000.0,11000.0,11000.0,217000.0,68000.0,63000.0,2468000.0,7289000.0,9757000.0,25000000.0,109.4,106.25,91.4,104.1116,108.5,106.925,102.875,109.0616,106.3616,2.0,0 days 00:00:00.203000
0.403,,4801000.0,935000.0,1259000.0,826000.0,105000.0,5659000.0,30000.0,11000.0,11000.0,217000.0,68000.0,63000.0,2497000.0,6837000.0,9334000.0,25000000.0,109.4,106.25,91.4,104.225,108.8366,107.15,102.9866,109.4,106.7,2.0,0 days 00:00:00.403000
0.604,,5008000.0,839000.0,1275000.0,1719000.0,105000.0,5659000.0,30000.0,11000.0,11000.0,217000.0,68000.0,63000.0,2461000.0,5030000.0,7491000.0,25000000.0,109.4,106.25,91.4,104.225,108.8366,107.15,102.9866,109.4,106.7,2.0,0 days 00:00:00.604000
0.804,,5008000.0,833000.0,1686000.0,2184000.0,105000.0,5659000.0,20000.0,76000.0,7000.0,256000.0,72000.0,63000.0,2479000.0,5897000.0,8376000.0,25000000.0,109.4,106.25,91.4,104.225,108.8366,107.15,102.9866,109.4,106.7,2.0,0 days 00:00:00.804000
1.003,,5020000.0,1035000.0,1339000.0,968000.0,784000.0,5670000.0,20000.0,30000.0,11000.0,256000.0,72000.0,63000.0,2454000.0,7050000.0,9504000.0,25000000.0,109.4,106.7,91.4,104.225,108.8366,107.15,102.9866,109.4,106.7,2.0,0 days 00:00:01.003000
1.204,,5020000.0,737000.0,1259000.0,1552000.0,3357000.0,5670000.0,10000.0,30000.0,11000.0,256000.0,72000.0,63000.0,2461000.0,6925000.0,9386000.0,25000000.0,109.4,106.7,91.4,104.225,108.8366,107.15,102.9866,109.4,106.7,2.0,0 days 00:00:01.204000
1.404,,5020000.0,737000.0,1354000.0,847000.0,105000.0,5670000.0,20000.0,30000.0,7000.0,287000.0,70000.0,63000.0,2444000.0,7280000.0,9724000.0,25000000.0,109.4,106.7,91.4,104.3366,109.175,107.4866,103.1,109.625,106.925,2.0,0 days 00:00:01.404000
1.604,,4810000.0,737000.0,1330000.0,2016000.0,105000.0,5440000.0,30000.0,14000.0,11000.0,287000.0,72000.0,63000.0,2472000.0,6595000.0,9067000.0,25000000.0,109.4,107.15,91.4,104.3366,109.175,107.4866,103.1,109.625,106.925,2.0,0 days 00:00:01.604000
1.803,,4810000.0,853000.0,1520000.0,1109000.0,3398000.0,5440000.0,30000.0,11000.0,11000.0,287000.0,74000.0,63000.0,2356000.0,8987000.0,11343000.0,25000000.0,109.4,107.15,91.4,104.3366,109.175,107.4866,103.1,109.625,106.925,2.0,0 days 00:00:01.803000
2.003,,4810000.0,1125000.0,1306000.0,1754000.0,2722000.0,5440000.0,20000.0,11000.0,11000.0,299000.0,70000.0,63000.0,2418000.0,9797000.0,12215000.0,25000000.0,109.4,106.7,91.4,104.3366,109.175,107.4866,103.1,109.625,106.925,2.0,0 days 00:00:02.003000
2.203,,4996000.0,860000.0,1315000.0,1552000.0,2682000.0,5656000.0,20000.0,11000.0,11000.0,299000.0,68000.0,63000.0,2368000.0,10040000.0,12408000.0,25000000.0,109.4,106.7,91.4,104.3366,109.175,107.4866,103.1,109.625,106.925,2.0,0 days 00:00:02.203000
2.404,,4996000.0,819000.0,1306000.0,1008000.0,5793000.0,5656000.0,30000.0,11000.0,11000.0,299000.0,74000.0,63000.0,2444000.0,4638000.0,7082000.0,25000000.0,109.4,107.15,91.4,104.675,109.5116,107.825,103.2116,109.9616,107.15,2.0,0 days 00:00:02.404000
2.604,,4996000.0,813000.0,1449000.0,1129000.0,5789000.0,5656000.0,30000.0,11000.0,11000.0,327000.0,70000.0,63000.0,2404000.0,6127000.0,8531000.0,25000000.0,109.4,107.15,91.4,104.675,109.5116,107.825,103.2116,109.9616,107.15,2.0,0 days 00:00:02.604000
2.804,,4810000.0,914000.0,1686000.0,2526000.0,3255000.0,5446000.0,20000.0,11000.0,11000.0,327000.0,74000.0,63000.0,2406000.0,10372000.0,12778000.0,25000000.0,109.4,107.15,91.4,104.675,109.5116,107.825,103.2116,109.9616,107.15,2.0,0 days 00:00:02.804000
3.004,,4810000.0,1118000.0,1267000.0,968000.0,3418000.0,5446000.0,30000.0,14000.0,11000.0,327000.0,68000.0,65000.0,2421000.0,8295000.0,10716000.0,25000000.0,111.2,107.15,91.4,104.675,109.5116,107.825,103.2116,109.9616,107.15,2.0,0 days 00:00:03.004000
3.205,,4810000.0,874000.0,1339000.0,2200000.0,3418000.0,5446000.0,20000.0,648000.0,4000.0,220000.0,92000.0,63000.0,2395000.0,8674000.0,11069000.0,25000000.0,111.2,107.6,91.4,104.675,109.5116,107.825,103.2116,109.9616,107.15,2.0,0 days 00:00:03.205000
3.403,,5020000.0,1169000.0,1473000.0,1209000.0,5878000.0,5639000.0,10000.0,30000.0,11000.0,220000.0,72000.0,65000.0,2444000.0,3570000.0,6014000.0,25000000.0,111.2,107.6,91.58,104.7866,109.85,108.05,103.325,110.1866,107.4866,2.0,0 days 00:00:03.403000
3.603,,5020000.0,1250000.0,1473000.0,1008000.0,2136000.0,5639000.0,10000.0,30000.0,11000.0,220000.0,70000.0,65000.0,2417000.0,3544000.0,5961000.0,25000000.0,111.2,107.6,91.58,104.7866,109.85,108.05,103.325,110.1866,107.4866,2.0,0 days 00:00:03.603000
3.803,,5020000.0,1008000.0,1378000.0,1996000.0,105000.0,5639000.0,20000.0,30000.0,11000.0,169000.0,72000.0,63000.0,2362000.0,4239000.0,6601000.0,25000000.0,111.2,107.6,91.58,104.7866,109.85,108.05,103.325,110.1866,107.4866,2.0,0 days 00:00:03.803000
4.004,,4807000.0,970000.0,1339000.0,1512000.0,5302000.0,5449000.0,30000.0,11000.0,11000.0,169000.0,68000.0,65000.0,2446000.0,3928000.0,6374000.0,25000000.0,111.2,107.6,91.58,104.7866,109.85,108.05,103.325,110.1866,107.4866,2.0,0 days 00:00:04.004000
4.203,,4807000.0,833000.0,1315000.0,847000.0,5586000.0,5449000.0,20000.0,11000.0,7000.0,169000.0,74000.0,63000.0,2433000.0,4234000.0,6667000.0,25000000.0,111.2,107.6,91.58,104.7866,109.85,108.05,103.325,110.1866,107.4866,2.0,0 days 00:00:04.203000
4.404,,4807000.0,1048000.0,1378000.0,2269000.0,105000.0,5449000.0,20000.0,11000.0,11000.0,212000.0,72000.0,65000.0,2345000.0,3905000.0,6250000.0,25000000.0,111.2,107.6,91.58,104.9,110.1866,108.3866,103.325,110.4116,107.7116,2.0,0 days 00:00:04.404000
4.604,,5002000.0,1068000.0,1339000.0,968000.0,105000.0,5641000.0,20000.0,11000.0,11000.0,212000.0,72000.0,65000.0,2411000.0,3785000.0,6196000.0,25000000.0,111.2,107.6,91.58,104.9,110.1866,108.3866,103.325,110.4116,107.7116,2.0,0 days 00:00:04.604000
4.804,,5002000.0,1036000.0,1483000.0,999000.0,105000.0,5641000.0,30000.0,11000.0,11000.0,228000.0,72000.0,65000.0,2398000.0,3181000.0,5579000.0,25000000.0,111.2,107.6,91.58,104.9,110.1866,108.3866,103.325,110.4116,107.7116,2.0,0 days 00:00:04.804000
5.004,,5002000.0,907000.0,1387000.0,746000.0,105000.0,5658000.0,20000.0,11000.0,11000.0,228000.0,68000.0,65000.0,2433000.0,3714000.0,6147000.0,25000000.0,111.2,107.6,91.58,104.9,110.1866,108.3866,103.325,110.4116,107.7116,2.0,0 days 00:00:05.004000
5.205,,5011000.0,1149000.0,1339000.0,928000.0,105000.0,5658000.0,30000.0,11000.0,4000.0,228000.0,68000.0,63000.0,2455000.0,3366000.0,5821000.0,25000000.0,111.2,108.05,91.58,104.9,110.1866,108.3866,103.325,110.4116,107.7116,2.0,0 days 00:00:05.205000
5.404,,5011000.0,928000.0,1330000.0,1306000.0,105000.0,5658000.0,30000.0,11000.0,11000.0,242000.0,68000.0,65000.0,2384000.0,3324000.0,5708000.0,25000000.0,111.2,108.05,91.58,105.125,110.4116,108.6116,103.4366,110.75,107.9366,2.0,0 days 00:00:05.404000
5.603,,4807000.0,874000.0,1805000.0,1424000.0,105000.0,5439000.0,30000.0,11000.0,11000.0,242000.0,70000.0,65000.0,2386000.0,2969000.0,5355000.0,25000000.0,111.2,108.05,91.58,105.125,110.4116,108.6116,103.4366,110.75,107.9366,2.0,0 days 00:00:05.603000
5.803,,4807000.0,914000.0,1401000.0,776000.0,105000.0,5439000.0,20000.0,11000.0,11000.0,242000.0,68000.0,63000.0,2492000.0,7709000.0,10201000.0,25000000.0,111.2,107.6,91.58,105.125,110.4116,108.6116,103.4366,110.75,107.9366,2.0,0 days 00:00:05.803000
6.004,,4807000.0,1008000.0,1275000.0,1113000.0,105000.0,5439000.0,20000.0,14000.0,4000.0,257000.0,68000.0,65000.0,2360000.0,3453000.0,5813000.0,25000000.0,111.2,107.6,91.58,105.125,110.4116,108.6116,103.4366,110.75,107.9366,2.0,0 days 00:00:06.004000
6.203,,5014000.0,1016000.0,1781000.0,847000.0,5951000.0,5667000.0,10000.0,30000.0,11000.0,257000.0,72000.0,65000.0,2411000.0,3381000.0,5792000.0,25000000.0,111.2,108.05,91.58,105.125,110.4116,108.6116,103.4366,110.75,107.9366,2.0,0 days 00:00:06.203000
6.404,,5014000.0,914000.0,1339000.0,1143000.0,105000.0,5667000.0,10000.0,30000.0,11000.0,257000.0,68000.0,63000.0,2441000.0,7000000.0,9441000.0,25000000.0,111.2,108.05,91.58,105.2366,110.6366,108.8366,103.55,110.8616,108.05,2.0,0 days 00:00:06.404000
6.604,,5014000.0,928000.0,1411000.0,691000.0,105000.0,5667000.0,20000.0,30000.0,7000.0,258000.0,68000.0,65000.0,2426000.0,6604000.0,9030000.0,25000000.0,111.2,108.05,91.58,105.2366,110.6366,108.8366,103.55,110.8616,108.05,2.0,0 days 00:00:06.604000
6.804,,4807000.0,853000.0,1473000.0,722000.0,312000.0,5448000.0,20000.0,30000.0,11000.0,258000.0,74000.0,63000.0,2483000.0,3914000.0,6397000.0,25000000.0,111.2,108.05,91.58,105.2366,110.6366,108.8366,103.55,110.8616,108.05,2.0,0 days 00:00:06.804000
7.004,,4807000.0,961000.0,1339000.0,635000.0,686000.0,5448000.0,20000.0,11000.0,11000.0,258000.0,68000.0,65000.0,2514000.0,3820000.0,6334000.0,25000000.0,111.2,108.05,91.58,105.2366,110.6366,108.8366,103.55,110.8616,108.05,2.0,0 days 00:00:07.004000
7.203,,4807000.0,1016000.0,1971000.0,1884000.0,105000.0,5448000.0,20000.0,11000.0,11000.0,228000.0,68000.0,65000.0,2389000.0,2996000.0,5385000.0,25000000.0,111.2,108.05,91.58,105.2366,110.6366,108.8366,103.55,110.8616,108.05,2.0,0 days 00:00:07.203000
7.403,,5002000.0,914000.0,1306000.0,1165000.0,4125000.0,5652000.0,30000.0,11000.0,11000.0,228000.0,68000.0,63000.0,2557000.0,3388000.0,5945000.0,25000000.0,111.2,108.05,91.58,105.4616,110.8616,109.0616,103.6616,111.0866,108.275,2.0,0 days 00:00:07.403000
7.603,,5002000.0,914000.0,1339000.0,635000.0,105000.0,5652000.0,30000.0,14000.0,11000.0,228000.0,70000.0,63000.0,2433000.0,3738000.0,6171000.0,25000000.0,111.2,108.05,91.58,105.4616,110.8616,109.0616,103.6616,111.0866,108.275,2.0,0 days 00:00:07.603000
7.804,,5002000.0,935000.0,1339000.0,686000.0,3878000.0,5652000.0,30000.0,11000.0,11000.0,206000.0,68000.0,65000.0,2531000.0,3005000.0,5536000.0,25000000.0,111.2,108.05,91.58,105.4616,110.8616,109.0616,103.6616,111.0866,108.275,2.0,0 days 00:00:07.804000
8.004,,4813000.0,1140000.0,1387000.0,739000.0,105000.0,5451000.0,30000.0,11000.0,11000.0,206000.0,68000.0,65000.0,2480000.0,3635000.0,6115000.0,25000000.0,111.2,108.05,91.58,105.4616,110.8616,109.0616,103.6616,111.0866,108.275,2.0,0 days 00:00:08.004000
8.204,,4813000.0,874000.0,1315000.0,1553000.0,3582000.0,5451000.0,20000.0,11000.0,11000.0,206000.0,81000.0,63000.0,2489000.0,3808000.0,6297000.0,25000000.0,111.2,108.05,91.58,105.4616,110.8616,109.0616,103.6616,111.0866,108.275,2.0,0 days 00:00:08.204000
8.403,,4813000.0,874000.0,1378000.0,1156000.0,105000.0,5451000.0,10000.0,30000.0,11000.0,266000.0,68000.0,65000.0,2407000.0,3420000.0,5827000.0,25000000.0,111.2,108.05,91.58,105.575,111.0866,109.2866,103.775,111.3116,108.3866,2.0,0 days 00:00:08.403000
8.604,,5023000.0,853000.0,1362000.0,1306000.0,105000.0,5652000.0,20000.0,30000.0,11000.0,266000.0,68000.0,65000.0,2464000.0,3787000.0,6251000.0,25000000.0,111.2,108.5,91.58,105.575,111.0866,109.2866,103.775,111.3116,108.3866,2.0,0 days 00:00:08.604000
8.804,,5023000.0,874000.0,1315000.0,1014000.0,105000.0,5652000.0,10000.0,30000.0,11000.0,266000.0,68000.0,65000.0,2507000.0,4754000.0,7261000.0,25000000.0,111.2,108.5,91.58,105.575,111.0866,109.2866,103.775,111.3116,108.3866,2.0,0 days 00:00:08.804000
9.003,,5023000.0,1273000.0,1362000.0,706000.0,105000.0,5652000.0,20000.0,30000.0,4000.0,222000.0,70000.0,65000.0,2487000.0,7094000.0,9581000.0,25000000.0,111.2,108.5,91.58,105.575,111.0866,109.2866,103.775,111.3116,108.3866,2.0,0 days 00:00:09.003000
9.203,,5011000.0,935000.0,1243000.0,1178000.0,105000.0,5661000.0,30000.0,11000.0,11000.0,222000.0,68000.0,65000.0,2434000.0,4021000.0,6455000.0,25000000.0,111.2,108.5,91.58,105.575,111.0866,109.2866,103.775,111.3116,108.3866,2.0,0 days 00:00:09.203000
9.403,,5011000.0,839000.0,1339000.0,867000.0,105000.0,5661000.0,20000.0,76000.0,11000.0,222000.0,72000.0,65000.0,2437000.0,6007000.0,8444000.0,25000000.0,111.2,108.5,91.58,105.8,111.2,109.4,103.8866,111.425,108.6116,2.0,0 days 00:00:09.403000
9.603,,5011000.0,813000.0,1348000.0,1613000.0,105000.0,5442000.0,20000.0,30000.0,7000.0,197000.0,72000.0,65000.0,2349000.0,6953000.0,9302000.0,25000000.0,111.2,108.5,91.58,105.8,111.2,109.4,103.8866,111.425,108.6116,2.0,0 days 00:00:09.603000
9.804,,4810000.0,874000.0,1401000.0,1573000.0,104000.0,5442000.0,20000.0,30000.0,11000.0,197000.0,68000.0,65000.0,2390000.0,3699000.0,6089000.0,25000000.0,111.2,108.5,91.58,105.8,111.2,109.4,103.8866,111.425,108.6116,2.0,0 days 00:00:09.804000
10.003,,4810000.0,833000.0,1059000.0,1134000.0,104000.0,5442000.0,20000.0,30000.0,4000.0,208000.0,72000.0,63000.0,2381000.0,3690000.0,6071000.0,25000000.0,111.2,108.5,91.58,105.8,111.2,109.4,103.8866,111.425,108.6116,2.0,0 days 00:00:10.003000
10.204,,4972000.0,948000.0,1805000.0,1071000.0,670000.0,5632000.0,20000.0,30000.0,11000.0,208000.0,72000.0,65000.0,2340000.0,4214000.0,6554000.0,25000000.0,111.2,108.5,91.58,105.8,111.2,109.4,103.8866,111.425,108.6116,2.0,0 days 00:00:10.204000
10.409,,4972000.0,975000.0,1639000.0,1349000.0,3961000.0,5632000.0,20000.0,30000.0,11000.0,208000.0,72000.0,65000.0,2200000.0,3976000.0,6176000.0,25000000.0,111.2,108.5,91.58,105.9116,111.425,109.625,104.0,111.65,108.725,2.0,0 days 00:00:10.409000
10.604,,4972000.0,792000.0,1124000.0,1071000.0,105000.0,5632000.0,10000.0,30000.0,7000.0,217000.0,68000.0,63000.0,2232000.0,3471000.0,5703000.0,25000000.0,111.2,108.5,91.58,105.9116,111.425,109.625,104.0,111.65,108.725,2.0,0 days 00:00:10.604000
10.804,,4639000.0,757000.0,1204000.0,1351000.0,3398000.0,5269000.0,20000.0,76000.0,11000.0,217000.0,79000.0,63000.0,2331000.0,8829000.0,11160000.0,25000000.0,111.2,108.5,91.58,105.9116,111.425,109.625,104.0,111.65,108.725,2.0,0 days 00:00:10.804000
11.003,,4639000.0,1073000.0,1219000.0,1673000.0,3357000.0,5269000.0,20000.0,30000.0,7000.0,217000.0,68000.0,63000.0,2416000.0,10416000.0,12832000.0,25000000.0,111.2,108.5,91.58,105.9116,111.425,109.625,104.0,111.65,108.725,2.0,0 days 00:00:11.003000
11.203,,4639000.0,874000.0,1330000.0,1199000.0,105000.0,5269000.0,20000.0,30000.0,11000.0,236000.0,70000.0,63000.0,2309000.0,3489000.0,5798000.0,25000000.0,111.2,108.5,91.58,105.9116,111.425,109.625,104.0,111.65,108.725,2.0,0 days 00:00:11.203000
11.403,,5158000.0,819000.0,1107000.0,1584000.0,105000.0,5827000.0,20000.0,30000.0,11000.0,236000.0,72000.0,63000.0,2449000.0,3622000.0,6071000.0,25000000.0,111.2,108.5,91.58,106.025,111.5366,109.7366,104.1116,111.65,108.95,2.0,0 days 00:00:11.403000
11.603,,5158000.0,798000.0,1315000.0,1920000.0,2458000.0,5827000.0,30000.0,11000.0,11000.0,236000.0,68000.0,63000.0,2463000.0,5765000.0,8228000.0,25000000.0,111.2,108.5,91.58,106.025,111.5366,109.7366,104.1116,111.65,108.95,2.0,0 days 00:00:11.603000
11.803,,5158000.0,792000.0,1243000.0,1242000.0,105000.0,5827000.0,20000.0,11000.0,11000.0,221000.0,68000.0,63000.0,2427000.0,4363000.0,6790000.0,25000000.0,111.2,108.5,91.58,106.025,111.5366,109.7366,104.1116,111.65,108.95,2.0,0 days 00:00:11.803000
12.003,,5359000.0,757000.0,1339000.0,1071000.0,105000.0,6043000.0,20000.0,14000.0,7000.0,221000.0,68000.0,65000.0,2193000.0,3658000.0,5851000.0,25000000.0,111.2,108.5,91.58,106.025,111.5366,109.7366,104.1116,111.65,108.95,2.0,0 days 00:00:12.003000
12.204,,5359000.0,874000.0,1829000.0,625000.0,105000.0,6043000.0,20000.0,14000.0,11000.0,221000.0,72000.0,65000.0,2238000.0,5623000.0,7861000.0,25000000.0,111.2,108.5,91.58,106.025,111.5366,109.7366,104.1116,111.65,108.95,2.0,0 days 00:00:12.204000
12.404,,5359000.0,819000.0,1259000.0,1380000.0,5830000.0,6043000.0,20000.0,14000.0,11000.0,226000.0,74000.0,65000.0,2244000.0,7353000.0,9597000.0,25000000.0,111.2,108.95,91.58,106.25,111.65,109.9616,104.225,111.875,108.95,2.0,0 days 00:00:12.404000
12.604,,4984000.0,813000.0,1315000.0,1512000.0,5749000.0,5621000.0,20000.0,11000.0,11000.0,226000.0,74000.0,65000.0,2431000.0,5916000.0,8347000.0,25000000.0,111.2,108.95,91.58,106.25,111.65,109.9616,104.225,111.875,108.95,2.0,0 days 00:00:12.604000
12.804,,4984000.0,1129000.0,1362000.0,1328000.0,105000.0,5621000.0,30000.0,11000.0,11000.0,226000.0,68000.0,65000.0,2479000.0,4046000.0,6525000.0,25000000.0,113.0,108.95,91.58,106.25,111.65,109.9616,104.225,111.875,108.95,2.0,0 days 00:00:12.804000
13.003,,4984000.0,839000.0,1235000.0,1574000.0,105000.0,5621000.0,30000.0,11000.0,11000.0,215000.0,68000.0,65000.0,2369000.0,6064000.0,8433000.0,25000000.0,113.0,108.95,91.58,106.25,111.65,109.9616,104.225,111.875,108.95,2.0,0 days 00:00:13.003000
13.204,,5161000.0,874000.0,2114000.0,1693000.0,1073000.0,5813000.0,30000.0,14000.0,4000.0,215000.0,72000.0,65000.0,2621000.0,9032000.0,11653000.0,25000000.0,113.0,108.95,91.58,106.25,111.65,109.9616,104.225,111.875,108.95,2.0,0 days 00:00:13.204000
13.404,,5161000.0,935000.0,1339000.0,2633000.0,105000.0,5813000.0,20000.0,645000.0,4000.0,215000.0,86000.0,65000.0,2503000.0,4413000.0,6916000.0,25000000.0,113.0,109.4,91.58,106.3616,111.875,110.1866,104.3366,112.1,109.175,2.0,0 days 00:00:13.404000
13.603,,5161000.0,975000.0,1354000.0,1068000.0,105000.0,5813000.0,20000.0,30000.0,11000.0,216000.0,74000.0,65000.0,2435000.0,8330000.0,10765000.0,25000000.0,113.0,109.4,91.58,106.3616,111.875,110.1866,104.3366,112.1,109.175,2.0,0 days 00:00:13.603000
13.804,,5341000.0,935000.0,1339000.0,1068000.0,105000.0,5995000.0,20000.0,30000.0,7000.0,216000.0,68000.0,65000.0,2580000.0,7982000.0,10562000.0,25000000.0,113.0,109.4,91.58,106.3616,111.875,110.1866,104.3366,112.1,109.175,2.0,0 days 00:00:13.804000
14.004,,5341000.0,1318000.0,1235000.0,1068000.0,105000.0,5995000.0,20000.0,30000.0,14000.0,216000.0,68000.0,65000.0,2560000.0,8324000.0,10884000.0,25000000.0,113.0,109.4,91.58,106.3616,111.875,110.1866,104.3366,112.1,109.175,2.0,0 days 00:00:14.004000
14.204,,5341000.0,914000.0,2043000.0,2436000.0,5505000.0,6039000.0,149000.0,14000.0,11000.0,229000.0,81000.0,65000.0,2595000.0,8218000.0,10813000.0,25000000.0,113.0,109.85,91.58,106.3616,111.875,110.1866,104.3366,112.1,109.175,2.0,0 days 00:00:14.204000
14.404,,5392000.0,1149000.0,1639000.0,2699000.0,4647000.0,6039000.0,20000.0,14000.0,14000.0,229000.0,68000.0,65000.0,2815000.0,3088000.0,5903000.0,25000000.0,113.0,109.85,91.58,106.475,112.1,110.4116,104.45,112.325,109.4,2.0,0 days 00:00:14.404000
14.603,,5392000.0,1531000.0,1568000.0,1306000.0,4544000.0,6039000.0,20000.0,14000.0,11000.0,229000.0,72000.0,65000.0,2917000.0,4146000.0,7063000.0,25000000.0,113.0,109.85,91.58,106.475,112.1,110.4116,104.45,112.325,109.4,2.0,0 days 00:00:14.603000
14.803,,5521000.0,1452000.0,1721000.0,1325000.0,2682000.0,6148000.0,30000.0,11000.0,11000.0,271000.0,70000.0,65000.0,2935000.0,4647000.0,7582000.0,25000000.0,113.0,110.3,91.58,106.475,112.1,110.4116,104.45,112.325,109.4,2.0,0 days 00:00:14.803000
15.004,,5521000.0,1199000.0,1324000.0,1208000.0,2679000.0,6148000.0,30000.0,14000.0,11000.0,271000.0,68000.0,65000.0,2859000.0,8631000.0,11490000.0,25000000.0,113.0,110.3,91.58,106.475,112.1,110.4116,104.45,112.325,109.4,2.0,0 days 00:00:15.004000
15.203,,5521000.0,1197000.0,2351000.0,1777000.0,2436000.0,6148000.0,20000.0,11000.0,11000.0,215000.0,77000.0,65000.0,2819000.0,3775000.0,6594000.0,25000000.0,113.0,110.75,91.58,106.475,112.1,110.4116,104.45,112.325,109.4,2.0,0 days 00:00:15.203000
15.404,,5447000.0,928000.0,1378000.0,760000.0,105000.0,6132000.0,10000.0,30000.0,14000.0,215000.0,72000.0,65000.0,2816000.0,7625000.0,10441000.0,25000000.0,113.0,110.75,91.58,106.7,112.55,110.8616,104.5616,112.775,109.7366,2.0,0 days 00:00:15.404000
15.604,,5447000.0,975000.0,1473000.0,949000.0,2721000.0,6132000.0,20000.0,30000.0,7000.0,215000.0,70000.0,65000.0,2816000.0,3506000.0,6322000.0,25000000.0,113.0,110.75,91.58,106.7,112.55,110.8616,104.5616,112.775,109.7366,2.0,0 days 00:00:15.604000
